,source,destination,airline,equipment,avg_capacity,visa,source_lat,source_lon,dest_lat,dest_lon
16422,2179,3364,324,332,406.0,0.0,24.433000564575195,54.651100158691406,40.080101013183594,116.58499908447266
16423,2179,3316,5360,332,406.0,0.0,24.433000564575195,54.651100158691406,1.35019,103.994003
16424,2179,351,2222,332,406.0,0.0,24.433000564575195,54.651100158691406,52.5597,13.2877
16425,2179,193,2222,77W,396.0,1.0,24.433000564575195,54.651100158691406,43.6772003174,-79.63059997559999
16426,2179,580,4869,332,406.0,0.0,24.433000564575195,54.651100158691406,52.308601,4.76389
16427,2179,1382,2222,346,379.0,0.0,24.433000564575195,54.651100158691406,49.012798,2.55
16428,2179,1074,4869,333,440.0,0.0,24.433000564575195,54.651100158691406,33.36750030517578,-7.589970111846924
16429,2179,3885,1422,77W,396.0,0.0,24.433000564575195,54.651100158691406,13.681099891662598,100.74700164794922
16430,2179,3275,2520,332,406.0,0.0,24.433000564575195,54.651100158691406,-6.1255698204,106.65599823
16431,2179,3395,2660,332,406.0,0.0,24.433000564575195,54.651100158691406,30.578500747680664,103.9469985961914
16432,2179,1555,2222,330,440.0,0.0,24.433000564575195,54.651100158691406,41.8002778,12.2388889
16433,2179,813,4305,332,406.0,0.0,24.433000564575195,54.651100158691406,-26.1392,28.246
16434,2179,2206,3871,310 73H,110.0,1.0,24.433000564575195,54.651100158691406,24.9065,67.160797
16435,2179,1175,4521,AB6,266.0,0.0,24.433000564575195,54.651100158691406,15.589500427246094,32.553199768066406
16436,2179,3304,5309,77W,396.0,0.0,24.433000564575195,54.651100158691406,2.745579957962,101.70999908447
16437,2179,3339,5360,77W,396.0,1.0,24.433000564575195,54.651100158691406,-37.673302,144.843002
16438,2179,3156,2222,320,180.0,0.0,24.433000564575195,54.651100158691406,4.191830158233643,73.52909851074219
16439,2179,1524,2222,332,406.0,0.0,24.433000564575195,54.651100158691406,45.6306,8.72811
16440,2179,4059,2660,320,180.0,1.0,24.433000564575195,54.651100158691406,-1.31923997402,36.9277992249
16441,2179,994,319,320 332,293.0,0.0,24.433000564575195,54.651100158691406,-4.67434,55.521801
16442,2179,3361,5360,77W,396.0,1.0,24.433000564575195,54.651100158691406,-33.94609832763672,151.177001953125
16443,2179,2954,2222,320,180.0,0.0,24.433000564575195,54.651100158691406,53.882499694824,28.030700683594
16444,2179,3074,1359,313,0.0,0.0,24.433000564575195,54.651100158691406,24.963199615478516,91.8667984008789
16445,2179,302,1531,332,406.0,0.0,24.433000564575195,54.651100158691406,50.9014015198,4.48443984985
16446,2179,1197,2222,320,180.0,0.0,24.433000564575195,54.651100158691406,34.875099182128906,33.624900817871094
16447,2179,599,2222,77W 332,401.0,0.0,24.433000564575195,54.651100158691406,53.421299,-6.27007
16448,2179,2908,1006,320 321,200.0,0.0,24.433000564575195,54.651100158691406,43.35210037231445,77.04049682617188
16449,2179,2170,4349,320,180.0,0.0,24.433000564575195,54.651100158691406,31.7226009369,35.9931983948
16450,2179,1739,19582,319 320,168.0,0.0,24.433000564575195,54.651100158691406,44.8184013367,20.3090991974
16451,2179,2177,3490,320,180.0,0.0,24.433000564575195,54.651100158691406,33.820899963378906,35.488399505615234
16452,2179,4130,2222,320,180.0,0.0,24.433000564575195,54.651100158691406,33.262500762900004,44.2346000671
16453,2179,2234,2222,320,180.0,0.0,24.433000564575195,54.651100158691406,30.549100875854492,47.66210174560547
16454,2179,1128,2143,738 330,314.0,0.0,24.433000564575195,54.651100158691406,30.12190055847168,31.40559959411621
16455,2179,3076,2222,77W,396.0,0.0,24.433000564575195,54.651100158691406,23.843347,90.397783
16456,2179,4029,4329,330,440.0,0.0,24.433000564575195,54.651100158691406,55.40879821777344,37.90629959106445
16457,2179,11051,4091,320 319 321,185.0,0.0,24.433000564575195,54.651100158691406,25.273056,51.608056
16458,2179,3989,2222,320,180.0,0.0,24.433000564575195,54.651100158691406,36.23759841918945,43.963199615478516
16459,2179,2564,2222,345,313.0,0.0,24.433000564575195,54.651100158691406,-23.435556411743164,-46.47305679321289
16460,2179,1665,2660,333,440.0,0.0,24.433000564575195,54.651100158691406,46.23809814453125,6.108950138092041
16461,2179,3077,319,332,406.0,0.0,24.433000564575195,54.651100158691406,22.308901,113.915001
16462,2179,3930,28,345,313.0,0.0,24.433000564575195,54.651100158691406,37.46910095214844,126.45099639892578
16463,2179,4330,2222,320,180.0,1.0,24.433000564575195,54.651100158691406,35.416099548339844,51.152198791503906
16464,2179,1701,4951,321 738,204.0,0.0,24.433000564575195,54.651100158691406,40.976898,28.8146
16465,2179,3098,2222,320,180.0,0.0,24.433000564575195,54.651100158691406,26.8242,75.812202
16466,2179,2072,3754,77W,396.0,0.0,24.433000564575195,54.651100158691406,21.6796,39.156502
16467,2179,3125,2222,320,180.0,0.0,24.433000564575195,54.651100158691406,27.6966,85.3591
16468,2179,273,2222,332,406.0,1.0,24.433000564575195,54.651100158691406,6.5773701667785645,3.321160078048706
16469,2179,478,2222,332 77W,401.0,1.0,24.433000564575195,54.651100158691406,53.35369873046875,-2.2749500274658203
16470,2179,2074,3754,320,180.0,0.0,24.433000564575195,54.651100158691406,24.5534,39.705101
16471,2179,2397,3952,330,440.0,0.0,24.433000564575195,54.651100158691406,14.5086,121.019997
16472,2179,2279,324,332,406.0,0.0,24.433000564575195,54.651100158691406,35.7647018433,140.386001587
16473,2179,2219,5360,320,180.0,1.0,24.433000564575195,54.651100158691406,33.993900299072266,71.51460266113281
16474,2179,3406,2660,333,440.0,0.0,24.433000564575195,54.651100158691406,31.143400192260746,121.80500030517578
16475,2179,2082,3754,320 346 332 77W,340.0,0.0,24.433000564575195,54.651100158691406,24.957599639892575,46.69879913330078
16476,2179,3980,2222,320,180.0,0.0,24.433000564575195,54.651100158691406,15.476300239562988,44.21969985961914
16477,2179,3205,5309,332,406.0,1.0,24.433000564575195,54.651100158691406,10.8187999725,106.652000427
16478,2179,2910,1006,320 321,200.0,0.0,24.433000564575195,54.651100158691406,51.02220153808594,71.46690368652344
16479,2179,3977,5496,320,180.0,0.0,24.433000564575195,54.651100158691406,12.829500198364258,45.02880096435547
16480,2179,5954,5496,320,180.0,0.0,24.433000564575195,54.651100158691406,15.9660997391,48.78829956049999
16481,2179,3974,5496,310,220.0,0.0,24.433000564575195,54.651100158691406,14.662599563598633,49.375
16482,2179,2222,3871,737,215.0,1.0,24.433000564575195,54.651100158691406,28.383899688720703,70.27960205078125
16483,2179,2109,3148,F50,58.0,1.0,24.433000564575195,54.651100158691406,26.5261993408,53.980201721200004
16484,2180,2188,5368,ERJ,0.0,0.0,24.428300857543945,54.458099365234375,25.2527999878,55.3643989563
16485,2180,2189,5368,ERJ,0.0,0.0,24.428300857543945,54.458099365234375,25.112199783325195,56.32400131225586
16486,2180,8961,5368,ERJ,0.0,0.0,24.428300857543945,54.458099365234375,24.283611,52.580278
16487,2188,3076,14485,73H,0.0,0.0,25.2527999878,55.3643989563,23.843347,90.397783
16488,2188,2050,3097,320,180.0,1.0,25.2527999878,55.3643989563,34.565899,69.212303
16489,2188,2397,3952,77W,396.0,0.0,25.2527999878,55.3643989563,14.5086,121.019997
16490,2188,2997,2183,772 332 77W 73H 773,358.0,0.0,25.2527999878,55.3643989563,19.0886993408,72.8678970337
16491,2188,3136,4375,737,215.0,0.0,25.2527999878,55.3643989563,10.152,76.401901
16492,2188,3093,4375,737,215.0,0.0,25.2527999878,55.3643989563,28.5665,77.103104
16493,2188,3144,2183,77W 772 332 773,448.0,0.0,25.2527999878,55.3643989563,12.990005493164062,80.16929626464844
16494,2188,3153,569,738,189.0,0.0,25.2527999878,55.3643989563,8.48211956024,76.9200973511
16495,2188,1157,32,332,406.0,1.0,25.2527999878,55.3643989563,32.6635017395,13.1590003967
16496,2188,3143,569,738,189.0,0.0,25.2527999878,55.3643989563,12.9612998962,74.8900985718
16497,2188,507,5347,333,440.0,1.0,25.2527999878,55.3643989563,51.4706,-0.461941
16498,2188,1382,2183,77W 388,624.0,0.0,25.2527999878,55.3643989563,49.012798,2.55
16499,2188,210,2183,77W,396.0,1.0,25.2527999878,55.3643989563,36.69100189208984,3.215409994125366
16500,2188,3137,569,738,189.0,0.0,25.2527999878,55.3643989563,11.1367998123,75.95529937740001
16501,2188,3007,218,319,156.0,0.0,25.2527999878,55.3643989563,15.3808002472,73.8313980103
16502,2188,580,3090,777,396.0,0.0,25.2527999878,55.3643989563,52.308601,4.76389
16503,2188,3448,2183,77L,317.0,1.0,25.2527999878,55.3643989563,42.36429977,-71.00520325
16504,2188,3670,2183,77L,317.0,1.0,25.2527999878,55.3643989563,32.896801,-97.038002
16505,2188,3714,5209,777,396.0,1.0,25.2527999878,55.3643989563,38.94449997,-77.45580292
16506,2188,3550,2183,77W,396.0,1.0,25.2527999878,55.3643989563,29.984399795532227,-95.34140014648438
16507,2188,3797,2183,388,853.0,1.0,25.2527999878,55.3643989563,40.63980103,-73.77890015
16508,2188,3484,2183,388,853.0,1.0,25.2527999878,55.3643989563,33.94250107,-118.4079971
16509,2188,1524,2183,77W 773,473.0,0.0,25.2527999878,55.3643989563,45.6306,8.72811
16510,2188,3577,2183,77W,396.0,1.0,25.2527999878,55.3643989563,47.449001,-122.308998
16511,2188,3469,2183,77W,396.0,1.0,25.2527999878,55.3643989563,37.61899948120117,-122.375
16512,2188,3069,1359,313,0.0,0.0,25.2527999878,55.3643989563,22.24959945678711,91.81330108642578
16513,2188,3074,1359,313,0.0,0.0,25.2527999878,55.3643989563,24.963199615478516,91.8667984008789
16514,2188,3272,4255,787,330.0,0.0,25.2527999878,55.3643989563,4.944200038909912,114.9280014038086
16515,2188,3364,2183,388 77W,624.0,0.0,25.2527999878,55.3643989563,40.080101013183594,116.58499908447266
16516,2188,3077,2183,388 77W,624.0,0.0,25.2527999878,55.3643989563,22.308901,113.915001
16517,2188,3370,2183,77W,396.0,0.0,25.2527999878,55.3643989563,23.39240074157715,113.29900360107422
16518,2188,1121,\N,M82,172.0,0.0,25.2527999878,55.3643989563,9.518170356750488,44.08879852294922
16519,2188,3682,2009,77L,317.0,1.0,25.2527999878,55.3643989563,33.6367,-84.428101
16520,2188,951,2183,77W 332 77L,373.0,0.0,25.2527999878,55.3643989563,-8.85837,13.2312
16521,2188,248,2183,77W,396.0,0.0,25.2527999878,55.3643989563,5.605189800262451,-0.16678600013256073
16522,2188,1107,14485,73H,0.0,0.0,25.2527999878,55.3643989563,8.97789001465,38.799301147499996
16523,2188,3341,4089,77W,396.0,1.0,25.2527999878,55.3643989563,-34.945,138.531006
16524,2188,2994,4375,737,215.0,0.0,25.2527999878,55.3643989563,23.0771999359,72.63469696039999
16525,2188,2170,4259,321 320 330,280.0,0.0,25.2527999878,55.3643989563,31.7226009369,35.9931983948
16526,2188,737,4089,77W,396.0,0.0,25.2527999878,55.3643989563,59.651901245117,17.918600082397
16527,2188,3941,2183,77W,396.0,0.0,25.2527999878,55.3643989563,37.9364013672,23.9444999695
16528,2188,2057,4089,332 772 773,465.0,0.0,25.2527999878,55.3643989563,26.27079963684082,50.63359832763672
16529,2188,1218,2183,388,853.0,0.0,25.2527999878,55.3643989563,41.2971,2.07846
16530,2188,2177,3490,332 320,293.0,0.0,25.2527999878,55.3643989563,33.820899963378906,35.488399505615234
16531,2188,4130,14485,73H,0.0,0.0,25.2527999878,55.3643989563,33.262500762900004,44.2346000671
16532,2188,469,4089,77W,396.0,1.0,25.2527999878,55.3643989563,52.453899383499994,-1.74802994728
16533,2188,3885,4940,330,440.0,0.0,25.2527999878,55.3643989563,13.681099891662598,100.74700164794922
16534,2188,3131,2183,773,550.0,0.0,25.2527999878,55.3643989563,13.1979,77.706299
16535,2188,3320,4089,388,853.0,1.0,25.2527999878,55.3643989563,-27.384199142456055,153.11700439453125
16536,2188,2234,14485,73H,0.0,0.0,25.2527999878,55.3643989563,30.549100875854492,47.66210174560547
16537,2188,1128,4435,333,440.0,0.0,25.2527999878,55.3643989563,30.12190055847168,31.40559959411621
16538,2188,3043,2183,332,406.0,0.0,25.2527999878,55.3643989563,22.654699325561523,88.44670104980469
16539,2188,3275,5496,330,440.0,0.0,25.2527999878,55.3643989563,-6.1255698204,106.65599823
16540,2188,3024,4349,332 320 321,269.0,1.0,25.2527999878,55.3643989563,7.180759906768799,79.88410186767578
16541,2188,1074,2183,77W,396.0,0.0,25.2527999878,55.3643989563,33.36750030517578,-7.589970111846924
16542,2188,609,4089,77W,396.0,0.0,25.2527999878,55.3643989563,55.617900848389,12.656000137329
16543,2188,797,4305,77W,396.0,0.0,25.2527999878,55.3643989563,-33.9648017883,18.6016998291
16544,2188,1177,2183,773,550.0,0.0,25.2527999878,55.3643989563,-6.87811,39.202599
16545,2188,1084,2183,343,295.0,0.0,25.2527999878,55.3643989563,14.739700317382812,-17.49020004272461
16546,2188,4029,2183,388,853.0,0.0,25.2527999878,55.3643989563,55.40879821777344,37.90629959106445
16547,2188,2064,4533,320 321,200.0,0.0,25.2527999878,55.3643989563,26.471200942993164,49.79790115356445
16548,2188,11051,5209,777,396.0,0.0,25.2527999878,55.3643989563,25.273056,51.608056
16549,2188,599,4089,77W,396.0,0.0,25.2527999878,55.3643989563,53.421299,-6.27007
16550,2188,799,4305,77W,396.0,0.0,25.2527999878,55.3643989563,-29.6144444444,31.1197222222
16551,2188,345,4089,77W,396.0,0.0,25.2527999878,55.3643989563,51.289501,6.76678
16552,2188,1187,2183,345,313.0,1.0,25.2527999878,55.3643989563,0.042386,32.443501
16553,2188,3989,14485,73H,0.0,0.0,25.2527999878,55.3643989563,36.23759841918945,43.963199615478516
16554,2188,1555,2183,388 77W,624.0,0.0,25.2527999878,55.3643989563,41.8002778,12.2388889
16555,2188,340,4089,77W,396.0,0.0,25.2527999878,55.3643989563,50.033333,8.570556
16556,2188,2560,2183,77W,396.0,0.0,25.2527999878,55.3643989563,-22.8099994659,-43.2505569458
16557,2188,534,4089,77W 77L,356.0,1.0,25.2527999878,55.3643989563,55.8718986511,-4.43306016922
16558,2188,2564,2183,77W,396.0,0.0,25.2527999878,55.3643989563,-23.435556411743164,-46.47305679321289
16559,2188,1665,4089,77L 77W,356.0,0.0,25.2527999878,55.3643989563,46.23809814453125,6.108950138092041
16560,2188,342,4089,77W,396.0,0.0,25.2527999878,55.3643989563,53.630401611328,9.9882297515869
16561,2188,3179,2183,77W,396.0,0.0,25.2527999878,55.3643989563,8.1132,98.316902
16562,2188,2359,2987,772,440.0,0.0,25.2527999878,55.3643989563,35.552299,139.779999
16563,2188,3930,3163,332,406.0,0.0,25.2527999878,55.3643989563,37.46910095214844,126.45099639892578
16564,2188,4330,3370,AB6,266.0,1.0,25.2527999878,55.3643989563,35.416099548339844,51.152198791503906
16565,2188,2223,3871,310,220.0,1.0,25.2527999878,55.3643989563,33.616699,73.099197
16566,2188,1701,4951,332 343 77W 321,329.0,0.0,25.2527999878,55.3643989563,40.976898,28.8146
16567,2188,2072,3754,320,180.0,0.0,25.2527999878,55.3643989563,21.6796,39.156502
16568,2188,813,4305,77W,396.0,0.0,25.2527999878,55.3643989563,-26.1392,28.246
16569,2188,2939,5282,738 73J 73N,63.0,0.0,25.2527999878,55.3643989563,50.345001220703125,30.894699096679688
16570,2188,2206,3871,73H 737,108.0,1.0,25.2527999878,55.3643989563,24.9065,67.160797
16571,2188,3992,2987,773,550.0,0.0,25.2527999878,55.3643989563,34.42729949951172,135.24400329589844
16572,2188,1175,4521,AB6,266.0,0.0,25.2527999878,55.3643989563,15.589500427246094,32.553199768066406
16573,2188,3304,4089,77W,396.0,0.0,25.2527999878,55.3643989563,2.745579957962,101.70999908447
16574,2188,2176,3179,320 310 AB6,222.0,0.0,25.2527999878,55.3643989563,29.226600646972656,47.96889877319336
16575,2188,1197,2183,773,550.0,0.0,25.2527999878,55.3643989563,34.875099182128906,33.624900817871094
16576,2188,2948,2183,77L 77W,356.0,0.0,25.2527999878,55.3643989563,59.80030059814453,30.262500762939453
16577,2188,502,4089,77W 388,624.0,1.0,25.2527999878,55.3643989563,51.148102,-0.190278
16578,2188,2207,3871,73H,0.0,1.0,25.2527999878,55.3643989563,31.5216007232666,74.40360260009766
16579,2188,1638,4869,77W,396.0,0.0,25.2527999878,55.3643989563,38.7813,-9.13592
16580,2188,273,2183,77W,396.0,1.0,25.2527999878,55.3643989563,6.5773701667785645,3.321160078048706
16581,2188,907,2183,343,295.0,0.0,25.2527999878,55.3643989563,-15.3308000565,28.4526004791
16582,2188,1335,2183,77L,317.0,0.0,25.2527999878,55.3643989563,45.725556,5.081111
16583,2188,1229,2183,77W,396.0,0.0,25.2527999878,55.3643989563,40.471926,-3.56264
16584,2188,478,4089,77W 388,624.0,1.0,25.2527999878,55.3643989563,53.35369873046875,-2.2749500274658203
16585,2188,2194,3778,738 E75 332 73G 333,254.0,0.0,25.2527999878,55.3643989563,23.593299865722656,58.284400939941406
16586,2188,2074,4533,320,180.0,0.0,25.2527999878,55.3643989563,24.5534,39.705101
16587,2188,3339,4089,388,853.0,1.0,25.2527999878,55.3643989563,-37.673302,144.843002
16588,2188,1606,2183,773,550.0,0.0,25.2527999878,55.3643989563,35.857498,14.4775
16589,2188,3156,2183,773 77W,473.0,0.0,25.2527999878,55.3643989563,4.191830158233643,73.52909851074219
16590,2188,893,1057,388 77W,624.0,0.0,25.2527999878,55.3643989563,-20.430201,57.683601
16591,2188,346,4089,388,853.0,0.0,25.2527999878,55.3643989563,48.353802,11.7861
16592,2188,4059,4089,77W 77L,356.0,1.0,25.2527999878,55.3643989563,-1.31923997402,36.9277992249
16593,2188,1354,2183,77W,396.0,0.0,25.2527999878,55.3643989563,43.6584014893,7.215869903560001
16594,2188,521,4089,77W,396.0,1.0,25.2527999878,55.3643989563,55.037498474121094,-1.6916699409484863
16595,2188,2279,2987,773,550.0,0.0,25.2527999878,55.3643989563,35.7647018433,140.386001587
16596,2188,3351,4089,77W,396.0,1.0,25.2527999878,55.3643989563,-31.94029998779297,115.96700286865234
16597,2188,2219,4311,320,180.0,1.0,25.2527999878,55.3643989563,33.993900299072266,71.51460266113281
16598,2188,1587,4089,77W,396.0,0.0,25.2527999878,55.3643989563,50.1008,14.26
16599,2188,3406,2183,388 77W,624.0,0.0,25.2527999878,55.3643989563,31.143400192260746,121.80500030517578
16600,2188,2082,3754,320,180.0,0.0,25.2527999878,55.3643989563,24.957599639892575,46.69879913330078
16601,2188,3980,5496,310 330,330.0,0.0,25.2527999878,55.3643989563,15.476300239562988,44.21969985961914
16602,2188,994,2183,77W,396.0,0.0,25.2527999878,55.3643989563,-4.67434,55.521801
16603,2188,3205,2183,772,440.0,1.0,25.2527999878,55.3643989563,10.8187999725,106.652000427
16604,2188,3316,4435,77W 333,418.0,0.0,25.2527999878,55.3643989563,1.35019,103.994003
16605,2188,6776,14485,73H,0.0,1.0,25.2527999878,55.3643989563,32.5355567932,74.3638916016
16606,2188,3361,4089,388,853.0,1.0,25.2527999878,55.3643989563,-33.94609832763672,151.177001953125
16607,2188,2276,2183,77W,396.0,,25.2527999878,55.3643989563,25.0777,121.233002
16608,2188,287,4870,319,156.0,0.0,25.2527999878,55.3643989563,36.85100173950195,10.22719955444336
16609,2188,1551,2183,77W,396.0,0.0,25.2527999878,55.3643989563,45.505299,12.3519
16610,2188,1613,491,763,351.0,0.0,25.2527999878,55.3643989563,48.110298156738,16.569700241089
16611,2188,679,4089,332,406.0,0.0,25.2527999878,55.3643989563,52.1656990051,20.967100143399996
16612,2188,193,2183,388,853.0,1.0,25.2527999878,55.3643989563,43.6772003174,-79.63059997559999
16613,2188,1678,4089,388 77W,624.0,0.0,25.2527999878,55.3643989563,47.464699,8.54917
16614,2188,2110,2923,AT7,74.0,1.0,25.2527999878,55.3643989563,26.531999588,54.824798584
16615,2188,2134,2922,320,180.0,1.0,25.2527999878,55.3643989563,27.218299865722656,56.37779998779297
16616,2188,2106,2923,100,109.0,1.0,25.2527999878,55.3643989563,28.9447994232,50.8345985413
16617,2188,5934,2923,100 AT7,92.0,1.0,25.2527999878,55.3643989563,27.6746997833,54.3833007812
16618,2188,4331,2923,100,109.0,1.0,25.2527999878,55.3643989563,36.235198974609375,59.64099884033203
16619,2188,2157,2923,100,109.0,1.0,25.2527999878,55.3643989563,29.53919982910156,52.58980178833008
16620,2188,2162,2923,100,109.0,1.0,25.2527999878,55.3643989563,38.1338996887207,46.23500061035156
16621,2188,2167,2923,100,109.0,1.0,25.2527999878,55.3643989563,29.47570037841797,60.90620040893555
16622,2188,2166,2923,100,109.0,1.0,25.2527999878,55.3643989563,25.443300247199996,60.3820991516
16623,2188,2051,125,734,188.0,1.0,25.2527999878,55.3643989563,31.505800247192383,65.8478012084961
16624,2188,2059,14485,73H,0.0,0.0,25.2527999878,55.3643989563,18.240400314299997,42.65660095210001
16625,2188,2976,5083,733,149.0,1.0,25.2527999878,55.3643989563,37.986801,58.361
16626,2188,1739,14485,73H,0.0,0.0,25.2527999878,55.3643989563,44.8184013367,20.3090991974
16627,2188,2979,10122,737,215.0,0.0,25.2527999878,55.3643989563,38.5433006287,68.8249969482
16628,2188,2067,14485,73H,0.0,0.0,25.2527999878,55.3643989563,26.302799224853516,43.77439880371094
16629,2188,3964,14485,73H,0.0,0.0,25.2527999878,55.3643989563,40.1473007202,44.3959007263
16630,2188,2912,14485,73H,0.0,,25.2527999878,55.3643989563,43.0612983704,74.4776000977
16631,2188,2922,197,757 319 320,193.0,0.0,25.2527999878,55.3643989563,40.467498779296875,50.04669952392578
16632,2188,2069,14485,73H,0.0,0.0,25.2527999878,55.3643989563,27.437901,41.686298
16633,2188,3410,14485,73H,0.0,0.0,25.2527999878,55.3643989563,30.917699813842773,29.696399688720703
16634,2188,6105,14485,73H,0.0,0.0,25.2527999878,55.3643989563,49.924800872802734,36.290000915527344
16635,2188,5952,14485,73H,0.0,0.0,25.2527999878,55.3643989563,35.5617485046,45.316738128699996
16636,2188,4119,14485,73H,0.0,1.0,25.2527999878,55.3643989563,11.547300338745115,43.15950012207031
16637,2188,1173,14485,73H,0.0,1.0,25.2527999878,55.3643989563,4.87201023102,31.6011009216
16638,2188,2960,5234,320,180.0,0.0,25.2527999878,55.3643989563,45.034698486328,39.170501708984
16639,2188,3125,14485,73H,0.0,0.0,25.2527999878,55.3643989563,27.6966,85.3591
16640,2188,3105,14485,73H,0.0,0.0,25.2527999878,55.3643989563,26.7605991364,80.8892974854
16641,2188,2962,5234,320,180.0,0.0,25.2527999878,55.3643989563,44.225101470947266,43.08190155029297
16642,2188,2214,4311,734,188.0,1.0,25.2527999878,55.3643989563,30.20319938659668,71.41909790039062
16643,2188,7490,14485,73H,0.0,0.0,25.2527999878,55.3643989563,31.989853,44.404317
16644,2188,1657,5179,73W,0.0,0.0,25.2527999878,55.3643989563,44.5711111,26.085
16645,2188,5702,14485,73H,0.0,0.0,25.2527999878,55.3643989563,19.4335994720459,37.234100341796875
16646,2188,2964,14485,73H,0.0,0.0,25.2527999878,55.3643989563,47.493888,39.924722
16647,2188,4317,3926,738,189.0,0.0,25.2527999878,55.3643989563,40.898601532,29.3092002869
16648,2188,1737,14485,73H,0.0,0.0,25.2527999878,55.3643989563,41.961601,21.621401
16649,2188,2195,3778,E75,88.0,0.0,25.2527999878,55.3643989563,17.038700103759766,54.09130096435547
16650,2188,3973,14485,73H,0.0,0.0,25.2527999878,55.3643989563,41.6692008972,44.95470047
16651,2188,2090,14485,73H,0.0,0.0,25.2527999878,55.3643989563,21.483001,40.543442
16652,2188,2089,14485,73H,0.0,0.0,25.2527999878,55.3643989563,28.3654,36.6189
16653,2188,2967,14485,73H,0.0,0.0,25.2527999878,55.3643989563,48.782501220703125,44.34550094604492
16654,2188,2096,14485,73H,0.0,0.0,25.2527999878,55.3643989563,24.144199,38.0634
16655,2188,2983,5281,763,351.0,0.0,25.2527999878,55.3643989563,41.257900238,69.2811965942
16656,2188,2104,2922,100,109.0,1.0,25.2527999878,55.3643989563,31.337400436399996,48.7620010376
16657,2188,2121,2922,320,180.0,1.0,25.2527999878,55.3643989563,32.75080108642578,51.86130142211914
16658,2188,3977,3589,320,180.0,0.0,25.2527999878,55.3643989563,12.829500198364258,45.02880096435547
16659,2188,3974,5496,310,220.0,0.0,25.2527999878,55.3643989563,14.662599563598633,49.375
16660,2188,1122,\N,M82,172.0,0.0,25.2527999878,55.3643989563,10.389200210571287,44.94110107421875
16661,2188,2985,130,320,180.0,0.0,25.2527999878,55.3643989563,55.972599,37.4146
16662,2188,3382,1758,333,440.0,0.0,25.2527999878,55.3643989563,25.1019444,102.9291667
16663,2188,2180,5368,ERJ,0.0,0.0,25.2527999878,55.3643989563,24.428300857543945,54.458099365234375
16664,2188,8961,5368,ERJ,0.0,0.0,25.2527999878,55.3643989563,24.283611,52.580278
16665,2188,4078,4329,320,180.0,0.0,25.2527999878,55.3643989563,55.012599945068,82.650703430176
16666,2188,2993,5234,320,180.0,0.0,25.2527999878,55.3643989563,53.504901885986,50.16429901123
16667,2188,2975,5234,320,180.0,0.0,25.2527999878,55.3643989563,56.743099212646,60.802700042725
16668,2188,1165,4292,738,189.0,0.0,25.2527999878,55.3643989563,-1.96863,30.1395
16669,2188,1145,4292,738,189.0,1.0,25.2527999878,55.3643989563,-4.034830093383789,39.594200134277344
16670,2188,4374,13088,738,189.0,0.0,25.2527999878,55.3643989563,56.172901,92.493301
16671,2188,2109,3148,M80 F50,29.0,1.0,25.2527999878,55.3643989563,26.5261993408,53.980201721200004
16672,2189,2180,5368,ERJ,0.0,0.0,25.112199783325195,56.32400131225586,24.428300857543945,54.458099365234375
16673,2191,2979,9531,735,132.0,0.0,25.32859992980957,55.5172004699707,38.5433006287,68.8249969482
16674,2191,3136,569,738,189.0,0.0,25.32859992980957,55.5172004699707,10.152,76.401901
16675,2191,3137,569,738,189.0,0.0,25.32859992980957,55.5172004699707,11.1367998123,75.95529937740001
16676,2191,3144,329,320,180.0,0.0,25.32859992980957,55.5172004699707,12.990005493164062,80.16929626464844
16677,2191,3153,569,738,189.0,0.0,25.32859992980957,55.5172004699707,8.48211956024,76.9200973511
16678,2191,3977,476,CR7,78.0,0.0,25.32859992980957,55.5172004699707,12.829500198364258,45.02880096435547
16679,2191,2059,329,320,180.0,0.0,25.32859992980957,55.5172004699707,18.240400314299997,42.65660095210001
16680,2191,2908,329,320,180.0,0.0,25.32859992980957,55.5172004699707,43.35210037231445,77.04049682617188
16681,2191,2994,329,320,180.0,0.0,25.32859992980957,55.5172004699707,23.0771999359,72.63469696039999
16682,2191,2170,329,320,180.0,0.0,25.32859992980957,55.5172004699707,31.7226009369,35.9931983948
16683,2191,5691,329,320,180.0,0.0,25.32859992980957,55.5172004699707,27.0464992523,31.0119991302
16684,2191,2057,329,320,180.0,0.0,25.32859992980957,55.5172004699707,26.27079963684082,50.63359832763672
16685,2191,2177,329,320,180.0,0.0,25.32859992980957,55.5172004699707,33.820899963378906,35.488399505615234
16686,2191,4130,329,320,180.0,0.0,25.32859992980957,55.5172004699707,33.262500762900004,44.2346000671
16687,2191,3131,329,320,180.0,0.0,25.32859992980957,55.5172004699707,13.1979,77.706299
16688,2191,2997,329,320,180.0,0.0,25.32859992980957,55.5172004699707,19.0886993408,72.8678970337
16689,2191,2234,329,320,180.0,0.0,25.32859992980957,55.5172004699707,30.549100875854492,47.66210174560547
16690,2191,1128,2143,738 320,184.0,0.0,25.32859992980957,55.5172004699707,30.12190055847168,31.40559959411621
16691,2191,3069,329,320,180.0,0.0,25.32859992980957,55.5172004699707,22.24959945678711,91.81330108642578
16692,2191,2914,329,320,180.0,0.0,25.32859992980957,55.5172004699707,42.364200592041016,69.47889709472656
16693,2191,3135,329,320,180.0,0.0,25.32859992980957,55.5172004699707,11.029999733,77.0434036255
